# eta dependence on t for fixed d_S, theta_I, tildeGamma, H0 
# d_S = 0.2, theta_I = 0.1, tildeGamma = 0.002, H0 = 0.5 
# t eta 
0.2 0.21663876243633892 
0.2142857142857143 0.18998452539191898 
0.2285714285714286 0.1688675906315917 
0.24285714285714288 0.15240047408567772 
0.2571428571428572 0.14007209377341923 
0.27142857142857146 0.12824614588126848 
0.2857142857142857 0.11884403716328333 
0.3 0.11056027252681719 
0.3142857142857143 0.10243072263905255 
0.32857142857142857 0.09624130861028012 
0.34285714285714286 0.08991841591015808 
0.35714285714285715 0.08390864043707619 
0.37142857142857144 0.07920706392720689 
0.38571428571428573 0.0743757704190542 
0.4 0.06982588621041846 
0.41428571428571426 0.06589115279506028 
0.4285714285714286 0.06221213182070452 
0.44285714285714284 0.058580103206760194 
0.45714285714285713 0.05523394344444712 
0.4714285714285714 0.05250792993454887 
0.4857142857142857 0.0491469571925743 
0.5 0.04661392325255713 
0.5142857142857142 0.044477353584639084 
0.5285714285714286 0.04134977567279015 
0.5428571428571429 0.039693908976694184 
0.5571428571428572 0.03738941255312348 
0.5714285714285714 0.034907638345962395 
0.5857142857142856 0.03356137647317713 
0.6 0.03152867252821819 
0.6142857142857143 0.029835357889488275 
0.6285714285714286 0.028234210713762312 
0.6428571428571428 0.026886709942419568 
0.6571428571428571 0.025021217920551547 
0.6714285714285715 0.024167778539211985 
0.6857142857142857 0.021901029714192537 
0.7 0.02160076834588576 
0.7142857142857142 0.0191412785502043 
0.7285714285714286 0.019279872015819387 
0.7428571428571429 0.016927482964968085 
0.7571428571428571 0.017065899085652113 
0.7714285714285714 0.014735981752226176 
0.7857142857142858 0.014599461362524763 
0.8 0.012667553071771274 
0.8142857142857143 0.012279943420554863 
0.8285714285714285 0.011376455923154689 
0.8428571428571427 0.01046072267697057 
0.8571428571428572 0.009441949895373291 
0.8714285714285714 0.007932352415773851 
0.8857142857142857 0.005938248485368027 
0.9 0.00626372616358809 
